age,name,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,3818,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes
53,3819,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes
46,3820,technician,divorced,secondary,no,-824,yes,no,cellular,7,aug,429,3,-1,0,unknown,yes
28,3821,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no
31,3822,blue-collar,married,secondary,no,191,yes,no,unknown,2,jun,40,1,-1,0,unknown,no
44,3823,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,no
35,3824,admin.,married,secondary,no,0,no,no,unknown,7,may,326,1,-1,0,unknown,no
50,3825,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,unknown,no
32,3826,technician,married,secondary,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no
51,3827,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no
51,3828,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no
31,3829,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure,no
41,3830,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no
57,3831,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no
34,3832,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
47,3833,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,no
47,3834,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,no
36,3835,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no
29,3836,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,yes
39,3837,technician,married,secondary,no,3663,no,no,cellular,11,aug,230,3,-1,0,unknown,no
53,3838,blue-collar,single,unknown,no,0,no,no,unknown,12,may,140,7,-1,0,unknown,no
47,3839,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no
51,3840,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
48,3841,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,no
32,3842,technician,married,secondary,no,5122,no,no,cellular,13,aug,31,1,-1,0,unknown,no
36,3843,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
50,3844,unknown,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,yes
39,3845,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes
31,3846,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,unknown,no
49,3847,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,unknown,no
33,3848,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,unknown,no
26,3849,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no
27,3850,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no
51,3851,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,no
26,3852,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,no
45,3853,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no
54,3854,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes
49,3855,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,no
47,3856,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no
42,3857,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no
50,3858,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,no
37,3859,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown,no
54,3860,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,no
40,3861,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,unknown,no
50,3862,services,married,secondary,no,961,no,yes,cellular,14,aug,757,4,-1,0,unknown,no
57,3863,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93,4,-1,0,unknown,no
33,3864,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,unknown,no
49,3865,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,unknown,no
35,3866,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,unknown,no
28,3867,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,386,1,-1,0,unknown,no
58,3868,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,unknown,no
31,3869,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,230,1,-1,0,unknown,no
36,3870,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no
49,3871,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,474,2,-1,0,unknown,no
30,3872,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,unknown,no
29,3873,services,single,secondary,no,209,yes,no,cellular,28,jul,487,7,-1,0,unknown,no
50,3874,management,married,unknown,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,no
26,3875,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes
27,3876,housemaid,married,secondary,no,4848,yes,yes,telephone,23,jul,82,3,-1,0,unknown,no
32,3877,blue-collar,single,secondary,no,1670,yes,no,cellular,18,may,183,1,-1,0,unknown,no
62,3878,unknown,married,secondary,no,367,no,no,telephone,2,mar,139,5,-1,0,unknown,no
34,3879,blue-collar,single,secondary,no,13683,yes,no,unknown,3,jun,115,3,-1,0,unknown,no
25,3880,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no
34,3881,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown,no
44,3882,technician,single,secondary,no,1679,no,no,telephone,20,oct,718,1,-1,0,unknown,yes
38,3883,management,married,tertiary,no,1198,yes,no,cellular,2,feb,63,1,-1,0,unknown,no
57,3884,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,no
36,3885,self-employed,married,tertiary,no,506,no,no,cellular,25,aug,47,1,120,1,failure,no
41,3886,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391,1,-1,0,unknown,no
36,3887,management,single,tertiary,no,678,no,yes,unknown,4,jul,85,3,-1,0,unknown,no
27,3888,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,no
37,3889,technician,divorced,secondary,no,23,no,no,cellular,20,aug,289,2,-1,0,unknown,no
47,3890,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
31,3891,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes
39,3892,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no
35,3893,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no
40,3894,blue-collar,married,secondary,no,61,yes,no,unknown,7,may,112,3,-1,0,unknown,no
38,3895,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no
31,3896,technician,married,secondary,no,3706,yes,no,cellular,20,nov,129,1,-1,0,unknown,no
36,3897,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,yes
53,3898,management,married,primary,no,2096,no,no,unknown,9,jun,104,1,-1,0,unknown,no
59,3899,blue-collar,married,primary,no,748,no,no,unknown,29,may,184,1,-1,0,unknown,no
29,3900,management,single,tertiary,no,3357,no,no,cellular,21,jul,120,3,-1,0,unknown,no
30,3901,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,unknown,no
52,3902,admin.,married,secondary,no,395,yes,no,unknown,15,may,391,3,-1,0,unknown,no
55,3903,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112,2,-1,0,unknown,no
56,3904,blue-collar,married,primary,no,420,yes,no,unknown,9,may,76,1,-1,0,unknown,no
32,3905,admin.,married,secondary,no,76,yes,no,unknown,21,may,189,2,-1,0,unknown,no
24,3906,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,-1,0,unknown,no
51,3907,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no
36,3908,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no
36,3909,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
42,3910,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525,3,-1,0,unknown,yes
49,3911,admin.,married,secondary,no,14440,yes,no,cellular,21,nov,60,1,-1,0,unknown,no
48,3912,management,married,secondary,no,2294,yes,no,unknown,26,may,251,11,-1,0,unknown,no
36,3913,management,married,secondary,no,80,yes,no,unknown,30,may,251,3,-1,0,unknown,no
48,3914,management,married,primary,no,2537,no,no,cellular,26,aug,219,6,-1,0,unknown,no
30,3915,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,yes
27,3916,management,single,tertiary,yes,0,no,yes,cellular,8,jul,46,1,-1,0,unknown,no
38,3917,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,unknown,no
36,3918,technician,single,secondary,yes,12,no,no,cellular,12,aug,587,2,-1,0,unknown,yes
45,3919,technician,married,secondary,no,49,no,no,cellular,29,jul,65,2,-1,0,unknown,no
44,3920,housemaid,married,tertiary,no,460,no,no,unknown,17,jun,491,1,-1,0,unknown,no
42,3921,technician,married,secondary,no,613,yes,no,cellular,11,may,432,2,-1,0,unknown,no
37,3922,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,unknown,no
48,3923,blue-collar,married,secondary,no,1143,yes,no,cellular,17,apr,264,1,317,1,failure,no
57,3924,retired,married,primary,no,-464,yes,no,cellular,4,feb,75,1,190,6,failure,no
44,3925,services,married,secondary,no,1989,yes,yes,cellular,20,apr,106,2,-1,0,unknown,no
48,3926,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,unknown,no
56,3927,retired,married,primary,no,-1,no,no,cellular,27,aug,89,23,-1,0,unknown,no
37,3928,management,married,tertiary,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no
47,3929,blue-collar,married,secondary,no,5306,yes,no,unknown,15,may,322,1,-1,0,unknown,no
54,3930,housemaid,married,unknown,no,0,no,no,cellular,14,apr,94,5,145,3,other,no
51,3931,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other,yes
47,3932,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success,yes
25,3933,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes
39,3934,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,unknown,no
40,3935,management,married,tertiary,no,8902,yes,no,cellular,14,aug,464,5,-1,0,unknown,no
38,3936,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no
34,3937,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes
53,3938,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,no
32,3939,services,married,secondary,no,162,yes,no,unknown,14,may,297,2,-1,0,unknown,no
35,3940,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,unknown,no
24,3941,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,unknown,no
58,3942,blue-collar,married,primary,no,0,yes,no,unknown,29,may,535,2,-1,0,unknown,no
49,3943,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes
45,3944,services,single,secondary,no,1757,yes,no,cellular,20,apr,1010,3,326,1,other,no
55,3945,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,no
42,3946,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7,may,650,1,-1,0,unknown,no
28,3947,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,unknown,no
48,3948,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,no
51,3949,management,single,tertiary,yes,-55,yes,no,cellular,18,aug,119,6,-1,0,unknown,no
38,3950,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,-1,0,unknown,no
27,3951,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no
50,3952,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure,no
44,3953,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure,no
40,3954,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no
29,3955,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,unknown,no
34,3956,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,unknown,no
44,3957,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes
50,3958,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,no
34,3959,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,unknown,no
54,3960,retired,divorced,primary,no,22,no,no,unknown,20,jun,23,4,-1,0,unknown,no
34,3961,technician,married,tertiary,no,1611,yes,no,cellular,11,may,490,2,-1,0,unknown,no
34,3962,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
52,3963,blue-collar,married,primary,no,1331,yes,no,cellular,29,jul,213,2,-1,0,unknown,no
60,3964,unknown,married,unknown,no,7337,no,no,cellular,4,aug,122,1,-1,0,unknown,no
39,3965,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,-1,0,unknown,no
58,3966,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no
41,3967,technician,divorced,secondary,no,52,no,no,cellular,20,aug,261,2,-1,0,unknown,no
48,3968,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,3,-1,0,unknown,no
58,3969,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no
40,3970,self-employed,married,primary,no,92,yes,no,unknown,13,may,92,1,-1,0,unknown,no
48,3971,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
52,3972,blue-collar,divorced,primary,no,1758,yes,no,unknown,15,may,41,1,-1,0,unknown,no
50,3973,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure,no
25,3974,technician,single,secondary,no,959,no,no,cellular,9,jul,144,5,-1,0,unknown,no
54,3975,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown,no
34,3976,services,married,secondary,no,-315,yes,no,unknown,8,may,56,2,-1,0,unknown,no
48,3977,management,married,tertiary,yes,-13,yes,no,cellular,15,may,20,6,291,2,other,no
37,3978,admin.,married,tertiary,no,801,no,no,cellular,11,aug,331,7,-1,0,unknown,no
66,3979,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
32,3980,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no
45,3981,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown,no
43,3982,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no
41,3983,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,no
40,3984,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
44,3985,services,single,secondary,no,1378,yes,no,unknown,8,may,257,2,-1,0,unknown,no
43,3986,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure,no
30,3987,unknown,single,tertiary,no,6836,no,no,cellular,27,feb,30,3,-1,0,unknown,no
32,3988,services,married,secondary,no,61,yes,no,cellular,8,jul,529,5,-1,0,unknown,no
57,3989,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no
31,3990,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,unknown,no
49,3991,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no
31,3992,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132,1,-1,0,unknown,no
41,3993,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no
44,3994,management,married,tertiary,no,17361,no,no,unknown,18,jun,476,1,-1,0,unknown,no
54,3995,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,unknown,no
37,3996,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes
34,3997,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,unknown,no
43,3998,technician,married,secondary,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,no
44,3999,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,no
44,4000,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown,no
53,4001,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure,no
36,4002,technician,married,secondary,no,191,no,no,cellular,31,aug,69,1,-1,0,unknown,no
58,4003,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,131,2,-1,0,unknown,no
26,4004,student,single,secondary,no,-147,no,no,unknown,4,jun,95,2,-1,0,unknown,no
34,4005,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,unknown,no
55,4006,blue-collar,married,primary,no,1086,yes,no,cellular,6,may,146,1,272,2,failure,no
55,4007,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,no
34,4008,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no
41,4009,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no
38,4010,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes
28,4011,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no
41,4012,technician,married,secondary,no,1602,yes,no,cellular,2,jun,142,1,-1,0,unknown,no
30,4013,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no
39,4014,technician,married,unknown,no,839,no,no,unknown,30,may,825,2,-1,0,unknown,no
41,4015,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,87,1,-1,0,unknown,no
36,4016,technician,married,secondary,no,5902,yes,no,unknown,23,may,219,4,-1,0,unknown,no
37,4017,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
59,4018,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
26,4019,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown,no
43,4020,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,failure,no
42,4021,management,married,secondary,yes,-34,no,no,cellular,5,feb,176,1,-1,0,unknown,no
46,4022,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes
31,4023,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,101,7,-1,0,unknown,no
43,4024,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,unknown,no
48,4025,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no
41,4026,blue-collar,married,secondary,no,1334,yes,no,cellular,20,apr,234,5,-1,0,unknown,no
32,4027,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no
45,4028,technician,married,tertiary,no,265,no,no,cellular,28,aug,14,3,-1,0,unknown,no
52,4029,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes
37,4030,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no
38,4031,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
36,4032,services,single,secondary,no,174,yes,no,unknown,7,may,223,2,-1,0,unknown,no
58,4033,retired,married,secondary,no,14412,no,no,cellular,18,nov,297,1,-1,0,unknown,no
37,4034,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,unknown,no
30,4035,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no
47,4036,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,no
